app,family,variant_id,sample_id,source_ir,function,entity_id,role,bb,def_opcode,use_count,is_loop_carried,is_output_related,fanout,reduction_depth,distance_to_output,same_loop_neighbor_count,num_arith_users,format,format_n,format_es,tol_whole_app_rel_err,actual_whole_app_rel_err,is_feasible_under_tol,margin_to_tol,label_status,notes
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_1,8,1,1.000000e-03,2.490070e-01,0,-2.480070e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_2,8,2,1.000000e-03,3.391260e-01,0,-3.381260e-01,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_0,16,0,1.000000e-03,2.287370e-04,1,7.712630e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_1,16,1,1.000000e-03,7.100050e-04,1,2.899950e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_16_2,16,2,1.000000e-03,2.287370e-04,1,7.712630e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_0,32,0,1.000000e-03,3.278910e-08,1,9.999672e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_1,32,1,1.000000e-03,3.278910e-08,1,9.999672e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v06,sum_reduce,v06,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v06.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_32_2,32,2,1.000000e-03,2.562700e-08,1,9.999744e-04,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_0,8,0,1.000000e-03,8.094620e-02,0,-7.994620e-02,actual_eval,single-accumulator substitution; other entities fixed to fp64
sum_reduce_v07,sum_reduce,v07,,/home/hoju/test/posit_test/generated_apps/compiled_accum_O1/ir/sum_reduce/sum_reduce_v07.ll,main,%19,accumulator,entry,phi,1,1,1,1,2,3,1,1,posit_8_1,8,1,1.000000e-03,8.094620e-02,0,-7.994620e-02,actual_eval,single-accumulator substitution; other entities fixed to fp64
