sample_id,rows,cols,dist_type,posit_n,posit_es,abs_err,rel_err,fp32_abs_err,fp32_rel_err,x_mean,x_std,x_p1,x_p50,x_p99,y_mean,y_std,y_p1,y_p50,y_p99
757,16,128,3,8,1,786774,1.00523,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,8,2,1.59945e+07,20.4357,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,16,0,799062,1.02093,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,16,1,2.88734e+06,3.68905,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,16,2,3.7318e+06,4.76799,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,32,0,2.9126e+06,3.72132,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,32,1,1301.78,0.00166324,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
757,16,128,3,32,2,5.22163,6.67149e-06,3.22163,4.11616e-06,11.9524,986.497,15.5666,634.074,2537.3,-89.2247,1057.54,10.4027,732.795,2257.57
758,16,128,3,8,0,9.24022e+07,1,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,8,1,9.24022e+07,1,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,8,2,7.56249e+07,0.818433,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,16,0,9.2394e+07,0.999911,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,16,1,7.56249e+07,0.818433,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,16,2,127465,0.00137946,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,32,0,127465,0.00137946,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,32,1,489.125,5.29344e-06,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
758,16,128,3,32,2,22.8747,2.47556e-07,9.12526,9.87559e-08,10.6695,978.69,8.22856,648.918,2481.76,12.8648,1091.92,13.7556,812.635,2331.18
759,16,128,3,8,0,7.70529e+07,0.999999,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,8,1,7.70488e+07,0.999947,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,8,2,7.60044e+07,0.986391,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,16,0,7.70365e+07,0.999787,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,16,1,4.34985e+07,0.564528,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,16,2,1.55546e+06,0.0201869,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,32,0,1.55546e+06,0.0201869,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,32,1,1027.24,1.33316e-05,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
759,16,128,3,32,2,28.7618,3.73274e-07,4.76182,6.17994e-08,-45.7773,1002.63,13.9659,683.715,2514.45,-6.18075,1033.74,9.59183,579.747,2331.03
760,16,128,3,8,0,2.68314e+07,1,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,8,1,2.68355e+07,1.00015,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,8,2,1.00542e+07,0.374717,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,16,0,2.68478e+07,1.00061,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,16,1,1.00542e+07,0.374717,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,16,2,1.66555e+06,0.0620748,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,32,0,431600,0.0160857,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,32,1,15.6056,5.81618e-07,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
760,16,128,3,32,2,16.3944,6.11016e-07,14.3944,5.36476e-07,-8.01742,1010.58,17.3341,678.67,2531.83,-38.0411,1037.65,1.67028,762.92,2264.62
761,16,128,3,8,0,2.83332e+07,1,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,8,1,2.83372e+07,1.00014,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,8,2,4.51103e+07,1.59214,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,16,0,2.83495e+07,1.00058,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,16,1,2.41388e+07,0.851965,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,16,2,1.5513e+06,0.0547523,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,32,0,545850,0.0192654,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,32,1,1849.93,6.52923e-05,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
761,16,128,3,32,2,22.0661,7.78809e-07,23.9339,8.44733e-07,-36.1999,1017,11.8818,668.803,2609.39,-159.548,951.045,4.18351,588.983,2395.86
762,16,128,3,8,0,2.56883e+07,1,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,8,1,2.56923e+07,1.00016,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,8,2,2.56882e+07,1,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,16,0,2.57046e+07,1.00064,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,16,1,1.31053e+07,0.510168,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,16,2,1.57097e+06,0.0611551,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,32,0,1.04668e+06,0.0407455,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,32,1,618.045,2.40595e-05,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
762,16,128,3,32,2,5.95516,2.31825e-07,6.04484,2.35316e-07,13.9751,983.323,8.24648,651.496,2527.36,93.8637,985.748,19.4651,660.342,2244.91
763,16,128,3,8,0,5.07073e+07,0.999999,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,8,1,5.07032e+07,0.999919,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,8,2,3.39301e+07,0.669136,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,16,0,5.06991e+07,0.999838,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,16,1,1.71529e+07,0.338273,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,16,2,672895,0.0132702,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,32,0,375681,0.0074088,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,32,1,384.689,7.58647e-06,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
763,16,128,3,32,2,32.6894,6.44669e-07,0.689441,1.35965e-08,-1.52813,998.804,12.497,644.169,2618.02,33.865,991.061,31.5071,690.481,2469.76
764,16,128,3,8,0,2.62127e+07,0.999998,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,8,1,2.62087e+07,0.999844,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,8,2,2.62128e+07,1,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,16,0,2.61964e+07,0.999375,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,16,1,2.20185e+07,0.83999,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,16,2,525883,0.0200621,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,32,0,1.04698e+06,0.0399416,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,32,1,452.874,1.72768e-05,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
764,16,128,3,32,2,28.874,1.10152e-06,10.874,4.14835e-07,-31.0234,1003.92,17.1332,669.977,2575.11,-48.7016,961.034,2.24159,725.535,1933.92
765,16,128,3,8,0,1.76896e+07,1,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,8,1,1.76896e+07,1,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,8,2,912359,0.0515761,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,16,0,1.76814e+07,0.999537,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,16,1,1.58649e+07,0.896848,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,16,2,136217,0.00770042,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,32,0,1.70908e+06,0.0966152,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,32,1,25.0962,1.4187e-06,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
765,16,128,3,32,2,6.90379,3.90274e-07,6.90379,3.90274e-07,-12.1754,1024.4,14.5126,664.638,2657.69,-46.0511,951.318,7.2535,582.782,2408.28
766,16,128,3,8,0,7.33976e+07,0.999999,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,8,1,7.33936e+07,0.999944,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,8,2,7.33976e+07,1,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,16,0,7.33813e+07,0.999777,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,16,1,5.66204e+07,0.77142,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,16,2,2.09448e+06,0.0285361,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,32,0,2.09982e+06,0.0286089,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,32,1,623.252,8.49145e-06,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
766,16,128,3,32,2,15.2525,2.07806e-07,7.25245,9.88104e-08,-7.32358,1012.76,13.9698,682.282,2582.85,-62.9533,985.253,2.53306,623.463,2026.19
767,16,128,3,8,0,4.7233e+07,1,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,8,1,4.7233e+07,1,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,8,2,3.04557e+07,0.644798,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,16,0,4.7233e+07,1,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,16,1,3.04557e+07,0.644798,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,16,2,47031.9,0.000995742,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,32,0,1.09561e+06,0.0231958,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,32,1,584.148,1.23674e-05,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
767,16,128,3,32,2,23.8523,5.04992e-07,0.147716,3.1274e-09,42.3006,1018.24,11.3902,668.633,2680.7,-94.5941,1013.62,13.3555,588.712,2373.6
768,16,128,3,8,0,8.14213e+07,0.999999,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,8,1,8.14172e+07,0.99995,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,8,2,6.46441e+07,0.793946,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,16,0,8.14213e+07,1,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,16,1,6.46441e+07,0.793946,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,16,2,3.82671e+06,0.0469989,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,32,0,2.46474e+06,0.0302714,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,32,1,997.769,1.22544e-05,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
768,16,128,3,32,2,26.2313,3.22167e-07,2.23127,2.74039e-08,-36.3403,1005.04,13.2561,672.742,2639.25,85.5486,981.059,25.4482,672.575,2224.5
769,16,128,3,8,0,1.83672e+06,1.00003,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,8,1,1.84075e+06,1.00223,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,8,2,2.88523e+06,1.57092,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,16,0,1.85304e+06,1.00892,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,16,1,6.55195e+06,3.56732,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,16,2,2.0005e+06,1.08921,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,32,0,454258,0.247328,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,32,1,86.4529,4.70708e-05,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
769,16,128,3,32,2,10.0471,5.4703e-06,5.29706,2.88408e-06,-35.339,1006.16,9.40497,681.326,2556.7,80.0403,1069.41,6.02212,663.525,2567.42
770,16,128,3,8,0,3.97732e+06,1,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,8,1,3.98141e+06,1.00103,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,8,2,2.07545e+07,5.21822,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,16,0,3.9937e+06,1.00412,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,16,1,2.07545e+07,5.21822,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,16,2,1.9457e+06,0.489199,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,32,0,1.29853e+06,0.326485,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,32,1,1301.29,0.000327177,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
770,16,128,3,32,2,0.285373,7.175e-08,1.78537,4.48889e-07,4.38618,998.959,13.7677,684.165,2613.57,30.0005,1054.39,8.62832,650.301,2390.48
771,16,128,3,8,0,5.46436e+07,1,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,8,1,5.46436e+07,1,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,8,2,3.78664e+07,0.69297,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,16,0,5.46436e+07,1,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,16,1,2.10892e+07,0.385941,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,16,2,1.16626e+06,0.021343,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,32,0,117680,0.0021536,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,32,1,591.616,1.08268e-05,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
771,16,128,3,32,2,16.3842,2.99838e-07,3.61577,6.617e-08,-1.44233,994.338,11.743,658.226,2474.52,10.2,968.767,3.85487,668.934,2227.96
772,16,128,3,8,0,5.95989e+07,0.999999,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,8,1,5.95948e+07,0.999931,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,8,2,4.28217e+07,0.718498,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,16,0,5.95825e+07,0.999725,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,16,1,5.12103e+07,0.859249,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,16,2,169914,0.00285095,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,32,0,878662,0.0147429,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,32,1,70.2051,1.17796e-06,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
772,16,128,3,32,2,9.79486,1.64346e-07,9.79486,1.64346e-07,1.81887,1014.54,10.3394,673.674,2631.74,150.634,1055.88,25.2169,845.713,2330.63
773,16,128,3,8,0,1.13023e+07,1.00001,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,8,1,1.13063e+07,1.00036,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,8,2,5.47501e+06,0.484419,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,16,0,1.13186e+07,1.00145,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,16,1,1.2807e+06,0.113314,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,16,2,3.56896e+06,0.315775,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,32,0,2.38931e+06,0.211402,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,32,1,191.79,1.69692e-05,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
773,16,128,3,32,2,21.7898,1.92793e-06,3.78984,3.35319e-07,17.0605,1000.27,13.5365,677.763,2512.63,24.7739,1001.14,11.8476,647.626,2402.84
774,16,128,3,8,0,2.71997e+06,0.999976,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,8,1,2.71593e+06,0.998494,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,8,2,2.72003e+06,1,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,16,0,2.70365e+06,0.993977,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,16,1,4.81718e+06,1.771,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,16,2,556769,0.204692,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,32,0,622879,0.228997,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,32,1,94.7797,3.48451e-05,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
774,16,128,3,32,2,24.7797,9.11007e-06,16.2203,5.96329e-06,4.46718,1020.79,9.79827,697.433,2540.39,78.4052,967.007,26.0378,628.153,2141.84
775,16,128,3,8,0,9.29962e+06,1.00001,6.14205,6.60467e-07,0.609654,993.06,16.0795,660.9,2497.57,41.4474,987.482,21.6956,683.933,2350.97
775,16,128,3,8,1,9.30366e+06,1.00044,6.14205,6.60467e-07,0.609654,993.06,16.0795,660.9,2497.57,41.4474,987.482,21.6956,683.933,2350.97
775,16,128,3,8,2,2.60768e+07,2.80409,6.14205,6.60467e-07,0.609654,993.06,16.0795,660.9,2497.57,41.4474,987.482,21.6956,683.933,2350.97
